digit,fill_rate,inv_clusters,enclosed_ratio,p0x,p0y,a0,d0,p1x,p1y,a1,d1,p2x,p2y,a2,d2
0,0.38390092879256965,2,2.043343653250774,11,23,-2.0899424410414196,21.072790512886503,11,9,-2.819842099193151,-1.3514007094736664,22,9,-2.0940746489268722,13.13198307917874
9,0.3157894736842105,2,3.4354066985645932,18,9,1.8094056493030974,-5.061218592589665,15,22,-2.7610862764774287,-2.0487876571761974,13,14,-1.4288992721907325,5.07718207057594
6,0.5882352941176471,1,1.8390092879256965,16,21,1.4104208828189457,9.154780172128655,13,7,-1.9614033704925835,3.889460275483977,7,19,1.8157749899217608,4.6828423361970035
6,0.5842105263157895,3,3.542105263157895,12,10,-1.4565419988334569,-10.61431161739239,15,22,-1.781889660017643,10.707940978544846,16,8,-2.3561944901923448,1.8715955487121634
9,0.5497076023391813,2,4.035087719298246,16,20,-2.3561944901923448,4.353673771499419,10,9,-1.7894652726688385,-6.324555320336759,19,9,2.0778948311872334,-13.5673320885132
5,0.5182186234817814,1,2.6558704453441297,16,8,-1.5707963267948966,-4.7434164902525655,10,14,2.100385925576973,4.50368077197616,9,21,2.1910458127777184,5.378067600087515
4,0.38866396761133604,1,2.785425101214575,14,21,-2.6011731533192091,-1.2957199952622667,12,16,-1.4730694194361778,5.107864306907318,13,16,-1.307801595113977,-26.129676614914313
6,0.2982456140350877,2,4.286549707602339,17,5,-2.6224465393432705,-1.0413666234542218,15,15,-2.2142974355881808,2.7950849718747373,15,20,-2.2794225989225669,1.8223915910448836
9,0.3026315789473684,2,3.1359649122807016,13,14,-1.7681918866447774,4.127366745274764,19,7,1.5232132235179132,-7.378647873726218,14,20,-2.8753406044388679,-1.05409255338946
3,0.45614035087719296,1,4.128654970760234,13,5,-1.8650308919060843,-5.797509043642029,12,14,-1.8157749899217608,-10.198039027185569,13,23,-2.6011731533192091,1.2957199952622682
5,0.47368421052631576,1,3.277511961722488,10,16,1.4168516623365466,6.041666666666668,15,24,-1.7681918866447774,5.5901699437494745,15,5,-2.5636907166275478,-7.5374067158406675
4,0.38390092879256965,1,2.043343653250774,21,14,-2.0344439357957027,4.555978977612213,5,16,2.0205559398647357,7.54011381389768,19,19,-2.677945044588987,-2.5609845714702466
2,0.5069252077562327,2,1.664819944598338,14,16,1.5029395039385927,17.556375827588866,13,8,-2.4668517113662407,3.689323936863109,14,20,-1.5707963267948966,4.705485881361523
4,0.43343653250773995,1,1.9938080495356036,7,12,-1.35578144504739,-7.585502418348802,21,12,-2.6260436461308143,1.538331922752806,12,11,-2.2455372690184494,2.358495283014151
8,0.5023923444976076,4,3.248803827751196,16,16,1.5267072693968247,-17.234493835844955,15,24,-1.7894652726688385,6.324555320336759,16,12,-1.436474884841928,18.643971042940397
7,0.3190789473684211,1,2.2598684210526314,8,21,-2.5360479899848229,-1.8027756377319932,19,13,-2.677945044588987,1.6932993260266624,13,6,-2.7610862764774282,-2.5495097567963905
7,0.37320574162679426,1,3.3779904306220097,17,16,-1.6704649792860586,6.363961030678928,13,22,-2.677945044588987,-1.5600235477029682,11,7,2.6516353273360647,2.0155644370746373
5,0.3931888544891641,1,2.0340557275541795,18,9,2.4360244759045822,5.844268577556268,9,23,1.9513027039072615,20.082474576704094,11,15,1.8804992713373527,6.650397676545242
8,0.3562753036437247,2,2.817813765182186,18,20,2.7367008673047097,-1.2018504251546638,10,20,1.9756881130799799,6.090178796864484,13,15,1.4940244355251184,16.516411197441627
8,0.5817174515235457,3,1.5900277008310248,12,15,1.7494273333088459,6.708203932499369,12,5,1.3258176636680323,-6.603786792439623,11,16,-1.727398203776912,-9.880149135452129
8,0.43653250773993807,4,1.9907120743034055,12,13,1.2722973952087173,-10.501071373912282,13,5,-1.9576720445259246,-3.183968632069106,18,7,-1.8018869939907938,-4.650849517514831
2,0.3543859649122807,1,2.3964912280701753,11,22,-2.1910458127777184,5.378067600087522,20,20,-1.4056476493802696,10.307764064044152,15,3,1.8925468811915387,-5.270462766947299
6,0.481994459833795,1,1.6897506925207757,13,15,2.0344439357957027,4.788286327112574,6,10,-2.2636758690726979,-26.558823601792138,23,15,1.7245038558533756,-17.907082707998846
9,0.44019138755980863,2,3.311004784688995,8,12,-2.2694561515163598,-4.350127712046061,11,17,-2.0344439357957027,-4.556350576778788,19,8,1.695151321341658,-3.9324915506480567
3,0.3368421052631579,1,2.414035087719298,16,8,1.457645345204412,-11.595018087284059,16,23,-2.1375255443184029,9.374763791430949,11,4,-2.4360244759045822,-5.844268577556265
1,0.34210526315789475,1,4.815789473684211,14,12,-2.6011731533192091,-1.2957199952622667,13,21,-2.4037775934693286,1.5023130314433293,18,7,-2.0344439357957027,1.6770509831248424
0,0.45263157894736844,2,2.2982456140350878,9,6,-2.0481417091685685,-6.214204000589836,24,13,1.9974238199217726,-13.911770270925476,9,19,2.3774678762164063,3.3757669520855393
4,0.3653250773993808,1,2.0619195046439627,14,20,-2.4668517113662407,2.692582403567252,14,13,-1.5374753309166493,6.009252125773315,20,12,-2.4329663814621227,2.1717627144745486
1,0.44019138755980863,1,3.311004784688995,15,16,-1.9513027039072615,2.6034165586355513,10,17,-1.1955255039389392,-6.149186938124422,15,9,-1.4840579881189115,-11.616754262350424
5,0.46963562753036436,1,2.7044534412955468,15,5,-2.3329428673818819,-5.60892146495206,15,23,-1.67300304490215,6.851601597031486,9,15,1.5707963267948966,5.5901699437494745
9,0.5394736842105263,2,2.039473684210526,15,15,-1.2703191584223155,8.122108222334187,15,19,-2.5360479899848229,-1.8027756377319946,21,6,1.241470159747059,-7.4980492786253325
0,0.45429362880886426,2,1.7174515235457064,15,4,-1.800028260071892,-10.307764064044152,4,20,-1.6738779353175968,-14.670594103885048,17,20,-2.5342874284235428,2.5281501683336693
6,0.4407894736842105,1,2.138157894736842,13,6,-2.4429328288683303,2.1032382440206603,15,14,-1.3258176636680323,-6.708203932499369,8,19,1.8602999987562849,4.25303531584599
2,0.3473684210526316,3,3.778947368421053,15,20,2.819842099193151,1.5206906325745548,12,18,-2.4917222041778455,1.8033283075174855,12,9,-1.5707963267948966,-20.123078084749814
1,0.44360902255639095,1,2.5037593984962405,16,21,2.4149503129080676,1.7561037061510276,13,11,1.7506498265873749,-16.60153941991859,11,10,1.6506263125071339,4.5331982772999435
3,0.38011695906432746,1,4.204678362573099,12,17,1.4108832036366774,8.060121663132001,14,7,2.0491487581735544,-4.743416490252571,15,23,-2.6779450445889874,0.9013878188659973
0,0.4817813765182186,2,2.6923076923076925,16,5,1.6078164426688266,-5.408326913195984,20,20,-2.0344439357957027,4.327740616415824,8,16,2.7389380000379204,11.52552722341923
6,0.5131578947368421,2,2.925438596491228,15,14,1.9974238199217726,-13.911770270925476,14,4,-1.7063240407803972,-11.217842929904126,19,20,-2.1995926132103296,2.986173732402504
0,0.4105263157894737,2,2.3403508771929826,24,12,-2.1910458127777184,4.549999999999998,13,8,-2.7112660404672346,-2.015564437074636,8,21,1.8925468811915387,8.761599454437528
0,0.5413533834586466,2,2.406015037593985,8,19,2.1587989303424644,4.47213595499958,14,4,1.5163048705541653,-9.570280966501338,21,20,-1.9100889412489412,5.602139496848395
8,0.48606811145510836,1,1.9411764705882353,13,8,-1.781889660017643,-4.984002184768563,17,16,2.100385925576973,-4.503680771976159,12,8,1.5707963267948966,-5.208333333333334
3,0.5427631578947368,1,2.036184210526316,11,14,1.4677147182721964,15.08022762779536,13,24,1.800028260071892,10.307764064044152,11,5,-2.3561944901923448,-4.491600159481453
2,0.5263157894736842,1,2.6477732793522266,8,16,-1.9513027039072615,-3.5377429245212255,14,16,2.0899424410414196,21.072790512886517,19,10,-1.4464413322481351,5.80249379494393
0,0.4631578947368421,2,2.287719298245614,22,17,-1.886766598747877,13.179318815646143,17,9,-1.7916250965242448,4.097487044172378,10,23,1.787669942461305,5.144191295202059
0,0.5730994152046783,1,4.011695906432749,11,23,1.2722973952087173,7.0717893125879145,12,7,-2.2531128816696446,-3.605551275463989,19,13,-2.5636907166275478,7.5374067158406675
6,0.49624060150375937,2,2.4511278195488724,7,18,1.6142472221864275,6.016088124897326,18,20,-1.1902899496825317,12.88470508005519,16,7,-2.6260436461308143,1.538331922752805
0,0.5175438596491229,2,1.7748538011695907,10,5,-1.8238719789594988,-4.642265072138816,24,12,1.9206519286519947,-9.62014521083497,11,23,1.9956284897142391,7.539230729988303
0,0.4473684210526316,2,1.845029239766082,23,10,1.7561442767905913,-6.4621977685614045,11,22,2.1408367904946068,39.06741578065469,9,9,-2.5930432511392651,-2.4949982838781457
4,0.3719298245614035,1,2.3789473684210525,6,14,-1.7161063374305987,-7.082907943797675,17,15,-2.7394786379380305,-9.301105361290574,8,9,-2.4980915447965089,-2.63523138347365
7,0.3508771929824561,1,2.4,15,7,-1.8157749899217608,-4.846648326421054,13,20,-2.4116929954380621,-2.0047209905620305,8,9,-2.5213431676069722,-2.0518453753741883
2,0.44272445820433437,1,1.9845201238390093,13,22,-2.1164513813218884,2.916666666666667,13,6,-2.3561944901923448,-3.3541019662496847,24,18,-1.2220253232109894,11.704699910719626
7,0.41700404858299595,1,2.757085020242915,16,7,-1.553254266737494,-4.969811929263007,9,22,-2.6011731533192091,-1.415097169808489,12,8,-2.3561944901923448,-2.23606797749979
1,0.7631578947368421,1,9.552631578947368,15,17,-1.5707963267948966,3.8078865529319574,15,8,-1.695151321341658,8.110350040397627,15,18,1.5707963267948966,-2.692582403567252
9,0.4784688995215311,1,3.272727272727273,13,20,-2.3239476077570913,-2.23606797749979,17,12,1.6183794300718799,-4.242640687119285,16,7,2.3329428673818819,-5.608921464952065
9,0.4868421052631579,2,4.671052631578948,16,20,-2.5161076133505644,6.54000037754369,13,6,-1.7894652726688385,-2.704163456597989,16,10,1.6262948320406134,-5.031152949374527
3,0.5321637426900585,1,4.052631578947368,12,15,1.4288992721907325,7.47600327715284,14,4,2.0169018757383004,-4.094001794631318,14,23,-2.0481417091685685,3.966901059056764
9,0.3967611336032389,2,2.777327935222672,13,21,-2.4116929954380621,-2.0047209905620305,21,12,1.6814535479687922,-22.612220147522002,14,14,-1.7126933813990606,4.242640687119285
8,0.7327935222672065,3,2.4412955465587043,13,15,1.6738779353175968,-6.371060604258955,8,8,-1.6078164426688266,-5.408326913195984,13,14,1.8641633386246061,24.186773244895647
4,0.34385964912280703,2,2.407017543859649,10,11,1.3734007669450159,-10.307764064044152,17,22,-1.4758446204521403,21.104738804353875,17,14,-1.4141944498128811,5.470817757774016
6,0.42105263157894735,2,4.16374269005848,11,17,1.2490457723982544,5.4671747731346585,10,18,-1.5707963267948966,-3.8078865529319526,16,6,-2.819842099193151,-0.7373421657465103
6,0.30701754385964913,2,1.9853801169590644,13,21,-1.4601391056210009,6.155536126122565,14,21,1.4442041995149244,7.5234330430386915,18,6,-2.7251540363982016,-1.8658842328866374
5,0.23202614379084968,1,2.3300653594771243,20,6,-2.5535900500422257,-2.080031396937291,12,11,-2.3017030339516138,-5.009861716344692,10,22,-2.6011731533192091,1.41509716980849
3,0.43724696356275305,1,2.736842105263158,12,15,1.4141944498128813,13.12929277386886,16,8,-1.7894652726688385,3.605551275463989,14,23,-2.459276098715045,6.5896594078230715
8,0.4520123839009288,2,1.9752321981424148,14,23,-1.8157749899217608,5.564237935391772,22,10,-2.0344439357957027,6.9101540915099315,10,7,-1.707198931195844,-5.107864306907318
1,0.48120300751879697,1,5.413533834586466,13,13,-1.9614033704925835,-4.420066718491743,17,10,-1.5707963267948966,3.1622776601683795,13,23,-1.5707963267948966,2.692582403567252
8,0.49707602339181284,2,4.087719298245614,11,10,-1.5395564933646282,-5.656854249492381,11,18,-1.4288992721907325,-5.1613951602255765,14,5,-2.0491487581735544,-4.743416490252569
7,0.256140350877193,1,2.4947368421052634,19,8,1.5232132235179132,-7.378647873726218,13,21,-2.300695984946628,-4.865870685793468,8,8,2.8966139904629289,2.5153847605937303
1,0.47953216374269003,1,4.105263157894737,14,8,1.7126933813990606,-12.121830534626529,10,18,-1.7681918866447774,-2.401171589037318,16,11,1.6142472221864275,-11.589495513179164
3,0.34210526315789475,1,2.6052631578947367,20,19,-1.8329161680603694,7.134209447755545,10,20,2.4980915447965089,-2.1360009363293826,16,6,1.5337762109209665,-9.396275858019495
7,0.3126934984520124,1,2.1145510835913313,12,8,1.4601391056210009,-6.914658342969668,13,23,-2.4329663814621232,-4.589117562233507,13,9,-1.2490457723982544,-10.540925533894598
6,0.4780701754385965,2,2.960526315789474,9,17,2.0803885916038225,4.577390086064328,12,6,-2.6011731533192091,-1.41509716980849,15,13,-1.7681918866447774,-4.575835618216444
3,0.42105263157894735,1,2.7530364372469633,12,12,-1.4464413322481351,-12.292725943057183,17,3,1.8925468811915387,-3.292694449033175,9,22,1.9693187724613168,9.655748084658178
6,0.43962848297213625,2,1.9876160990712075,11,22,1.7706249718678868,8.464174414596503,19,18,-1.4940244355251184,5.9485863036813775,9,7,-2.6344941491974563,-1.8984794069911624
3,0.4251012145748988,1,2.748987854251012,18,4,1.5374753309166493,-7.7308230480331135,12,23,-2.2817056999784633,4.743416490252569,12,14,1.4464413322481351,12.292725943057183
6,0.5087719298245614,2,2.2421052631578946,11,20,2.0899424410414196,4.630814663149935,17,9,-1.6183794300718799,-7.378647873726218,8,6,-2.6632402222111358,-1.884807682497076
3,0.4398496240601504,1,2.507518796992481,19,18,-1.3258176636680323,6.833665165329418,13,4,-2.0803885916038225,-4.577390086064328,13,23,-2.342496716819479,6.328738081700954
2,0.4421052631578947,2,3.6842105263157894,10,20,1.6648575614228829,4.431975782472164,12,5,-2.2794225989225669,-1.8223915910448871,18,11,-2.4805494847391065,7.043077329662435
3,0.4144736842105263,1,4.743421052631579,15,6,1.7359450042095235,-3.124099870362662,12,14,1.7681918866447774,4.450001950686212,13,23,-2.6779450445889874,0.9013878188660003
2,0.25101214574898784,1,2.923076923076923,11,13,1.5707963267948966,-7.7308230480331135,22,16,-2.7610862764774282,-2.549509756796389,8,7,-1.1722738811284763,-5.708789519484649
2,0.35526315789473684,1,3.0833333333333335,13,5,-2.6632402222111358,-1.884807682497076,15,14,-2.9441970937399131,0.7810249675906665,14,21,-2.9849907766077783,-1.0307764064044151
7,0.4239766081871345,1,1.868421052631579,19,16,-1.3258176636680323,6.25,15,20,-2.6632402222111358,-1.884807682497076,5,15,1.7561442767905913,8.195150628704788
9,0.5167464114832536,2,3.2344497607655502,18,8,1.9138202672155999,-3.913118960624632,17,17,2.4980915447965089,-3.6278308980427054,8,16,1.5232132235179132,7.378647873726218
2,0.4792243767313019,1,1.6925207756232687,16,3,1.2120256565243244,-7.592961294810463,20,22,-2.1587989303424644,3.0046260628866563,14,21,-1.8058085425155537,5.306707263012409
3,0.5207756232686981,1,1.6509695290858726,11,13,1.4486011561035415,19.43132858587505,12,7,-2.5213431676069722,2.0518453753741888,12,22,2.5259727641606839,14.580111106887923
2,0.4551083591331269,1,1.9721362229102166,13,15,-1.5940479496053594,-14.710039865575197,18,4,2.1112158270654806,-10.137937550497035,5,18,-1.849095985800008,-3.5355339059327378
7,0.3724696356275304,1,2.8016194331983804,8,10,-2.1587989303424644,-1.7492855684535917,11,20,-2.785956769289033,-1.087088399474304,16,7,-1.8925468811915387,-3.906013881752656
5,0.41295546558704455,1,2.7611336032388665,11,23,-2.4329663814621232,4.589117562233511,11,15,1.8925468811915387,3.906013881752655,13,5,-1.9576720445259246,-3.183968632069103
5,0.31140350877192985,1,3.1271929824561404,13,17,-1.4685896086876431,4.792724077352319,21,9,-2.7610862764774287,-3.0491836056815353,14,21,-2.3561944901923448,3.162277660168381
8,0.4792243767313019,3,1.6925207756232687,18,13,1.5925320336366893,-11.727744881263405,19,13,-1.7861540264926346,8.432740427115679,9,17,1.4601391056210009,-18.140079933671736
8,0.4331983805668016,2,2.7408906882591095,18,22,-2.0491487581735544,4.743416490252569,12,13,-1.595181735967615,4.834915330179009,17,14,-2.0344439357957027,3.125
2,0.26869806094182824,1,1.9030470914127424,19,19,-2.8966139904629289,-2.5153847605937303,14,20,-1.9264322110956564,5.0246814558011765,16,3,1.8925468811915387,-3.906013881752655
0,0.5512465373961218,2,1.6204986149584488,22,19,-1.7161063374305987,6.7808357567552635,4,19,1.6475682180646747,6.6038673715039815,13,3,-1.7208232835790045,-21.718279707872536
1,0.2591093117408907,1,2.91497975708502,16,7,-2.2142974355881808,-1.8027756377319946,9,19,-2.3561944901923448,-1.4142135623730951,15,14,-2.2142974355881808,2.3035022137995855
4,0.3545706371191136,1,1.817174515235457,14,16,-1.665110278122077,5.922889919625385,21,13,-2.4805494847391065,2.2410934831014973,16,20,-2.3086113869153615,3.8281123866005395
0,0.6631578947368421,1,3.463157894736842,18,18,1.2753554896511767,-5.652956604056583,10,8,-2.2355708216122423,-3.512186902933651,19,9,1.4464413322481351,-6.18465843842649
6,0.3684210526315789,2,2.0588235294117645,8,20,1.9064348771225057,5.811023050736765,19,20,-1.501939837493852,10.092296291946868,13,3,-1.8157749899217608,-10.198039027185565
3,0.4986149584487535,1,1.6731301939058172,19,7,1.6539375586833378,-12.48018838162375,12,23,-2.4292350554954645,6.47710952862502,11,5,-2.459276098715045,-6.5896594078230715
7,0.2781954887218045,1,2.669172932330827,15,21,-2.819842099193151,-2.0203050891044216,8,6,-1.3554386270971586,-4.807401700618651,14,8,-1.1441688336680205,-38.692021141315436
1,0.20614035087719298,1,3.232456140350877,13,13,-2.6011731533192091,-1.2957199952622667,11,21,-2.5535900500422257,2.080031396937291,18,7,-2.9441970937399118,-0.320156211871642
1,0.8596491228070176,1,12.894736842105264,14,21,2.677945044588987,1.5297058540778357,15,15,-2.3086113869153615,5.555838995037159,12,8,2.3561944901923448,2.1081851067789192
1,0.4678362573099415,1,4.116959064327485,10,20,-2.0344439357957027,-1.9209372712298542,14,10,-1.849095985800008,-2.5806975801127883,18,9,-1.5707963267948966,2.9154759474226504
